ID,date,cluster_id,electricity_consumption,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
cluster_1_2015-07-05,2015-07-05,cluster_1,238.605,29.0,15.2,32.1,14.7,34944.073333333334,57998.35333333333,18.5,49.0,319.3397530942578,18.83333333333333,3.69
cluster_2_2015-07-05,2015-07-05,cluster_2,374.898,33.2,16.5,35.7,14.6,45599.670000000006,57075.37,18.3,47.5,298.6865416762461,21.14333333333333,4.756666666666667
cluster_3_2015-07-05,2015-07-05,cluster_3,571.441,37.3,21.6,39.4,22.0,49124.08666666667,56111.583333333336,20.6,52.2,235.1706722301947,27.446666666666665,6.403333333333333
cluster_4_2015-07-05,2015-07-05,cluster_4,787.792,37.8,19.6,36.9,18.8,49962.46,56943.23,21.8,54.4,288.803381265596,23.05333333333333,6.103333333333334
cluster_1_2015-07-06,2015-07-06,cluster_1,296.112,26.8,12.2,27.8,11.8,52486.27,57923.01,10.2,27.4,200.03237933440812,27.546666666666667,5.08
cluster_2_2015-07-06,2015-07-06,cluster_2,456.435,34.7,13.0,38.3,11.7,51839.75666666666,57005.48,15.8,34.6,219.18804602973285,27.296666666666667,5.56
cluster_3_2015-07-06,2015-07-06,cluster_3,667.252,34.8,18.0,38.7,18.2,50936.246666666666,56047.56333333333,15.1,36.0,329.10078641625665,28.25333333333333,6.136666666666667
cluster_4_2015-07-06,2015-07-06,cluster_4,933.971,34.3,15.8,37.4,15.4,51766.09333333333,56874.34333333333,15.3,34.9,37.5,28.08,6.21
cluster_1_2015-07-07,2015-07-07,cluster_1,309.826,28.6,15.6,29.0,12.5,48352.57333333333,57842.84666666667,24.8,52.9,258.6617424634694,19.203333333333333,4.136666666666667
cluster_2_2015-07-07,2015-07-07,cluster_2,472.388,32.3,15.8,34.8,12.6,48875.27666666667,56931.09,25.5,52.9,261.7967945798377,22.71666666666667,5.44
cluster_3_2015-07-07,2015-07-07,cluster_3,696.265,34.2,20.1,36.0,21.2,49583.32,55979.41,22.1,50.0,224.4102297744135,26.16333333333333,5.926666666666667
cluster_4_2015-07-07,2015-07-07,cluster_4,959.059,37.3,18.1,36.9,17.4,47825.72666666666,56801.026666666665,24.7,52.9,242.04253075682493,22.25333333333333,5.983333333333333
cluster_1_2015-07-08,2015-07-08,cluster_1,300.993,19.9,14.2,17.7,10.9,33047.719999999994,57758.0,32.0,60.5,262.0,12.993333333333334,3.3266666666666667
cluster_2_2015-07-08,2015-07-08,cluster_2,455.13,25.3,14.0,22.5,11.1,24310.16333333333,56852.35333333333,29.8,63.0,267.3054354105841,12.243333333333332,3.5666666666666664
cluster_3_2015-07-08,2015-07-08,cluster_3,683.17,32.8,17.2,30.7,15.1,42017.44666666666,55907.24,31.4,58.7,303.4077306491461,21.71666666666667,5.933333333333333
cluster_4_2015-07-08,2015-07-08,cluster_4,931.786,26.9,14.5,27.3,12.1,37496.56333333333,56723.4,26.4,51.1,288.7097336814623,19.133333333333336,4.823333333333333
cluster_1_2015-07-09,2015-07-09,cluster_1,302.44,20.3,12.6,19.4,11.1,51909.79,57668.61000000001,19.4,37.1,312.6678956644987,23.83333333333333,4.3
cluster_2_2015-07-09,2015-07-09,cluster_2,451.945,26.5,12.7,25.3,11.2,48046.64666666667,56769.380000000005,18.4,38.9,315.04570419218726,22.363333333333333,4.516666666666667
cluster_3_2015-07-09,2015-07-09,cluster_3,676.274,31.0,15.1,27.0,13.9,49809.96666666667,55831.18,38.0,72.0,333.79697741672885,24.55666666666667,6.586666666666666
cluster_4_2015-07-09,2015-07-09,cluster_4,920.14,25.9,13.7,23.4,12.1,50567.36666666667,56641.60666666667,21.3,46.4,331.8927189472675,24.973333333333333,5.526666666666666
cluster_1_2015-07-10,2015-07-10,cluster_1,300.607,27.2,10.2,25.4,8.6,52358.380000000005,57574.84333333333,15.3,33.8,107.08277177211656,29.223333333333333,5.830000000000001
cluster_2_2015-07-10,2015-07-10,cluster_2,455.223,33.6,8.9,32.9,7.2,51698.79,56682.33,18.4,37.1,115.10867614201376,29.25333333333333,6.426666666666667
cluster_3_2015-07-10,2015-07-10,cluster_3,675.763,35.4,11.8,35.9,10.5,51203.63666666666,55751.34666666666,25.8,52.6,28.288309213620423,28.50333333333333,6.920000000000001
cluster_4_2015-07-10,2015-07-10,cluster_4,910.159,31.3,11.4,30.9,9.6,51921.63333333333,56555.77333333334,16.6,37.4,47.95714063666652,29.566666666666663,6.69
cluster_1_2015-07-11,2015-07-11,cluster_1,258.556,28.2,14.0,27.9,12.2,52265.7,57476.833333333336,21.8,47.2,281.3316677603159,26.82,5.506666666666667
cluster_2_2015-07-11,2015-07-11,cluster_2,399.967,28.5,13.3,28.9,11.6,49688.29,56591.32,24.7,43.2,273.4021113799913,26.55333333333333,5.966666666666666
cluster_3_2015-07-11,2015-07-11,cluster_3,612.725,34.6,14.9,35.6,13.5,45309.67333333334,55667.86666666667,20.3,41.0,277.9735872434411,26.096666666666664,6.23
cluster_4_2015-07-11,2015-07-11,cluster_4,820.235,32.0,14.2,32.3,12.5,51640.18333333333,56466.02666666667,18.5,40.3,283.73224499203155,28.87333333333333,7.026666666666666
cluster_1_2015-07-12,2015-07-12,cluster_1,230.115,24.4,12.9,22.6,12.0,29278.02,57374.73666666667,18.1,42.1,267.184433149705,15.323333333333332,3.313333333333334
cluster_2_2015-07-12,2015-07-12,cluster_2,369.919,28.5,14.0,27.9,12.8,32823.34,56496.496666666666,19.6,45.7,277.4753109009297,19.08,4.3500000000000005
cluster_3_2015-07-12,2015-07-12,cluster_3,562.697,34.3,14.5,33.6,14.7,49014.493333333325,55580.84666666666,20.3,42.1,312.6908462568088,27.49666666666667,6.683333333333333
cluster_4_2015-07-12,2015-07-12,cluster_4,752.764,30.6,13.3,30.8,12.7,41794.93666666667,56372.51,15.5,36.0,318.52227528147694,23.28333333333333,5.533333333333334
cluster_1_2015-07-13,2015-07-13,cluster_1,268.866,23.7,16.7,22.1,16.2,23033.073333333334,57268.69666666666,25.6,51.5,253.3330925501716,12.903333333333334,3.28
cluster_2_2015-07-13,2015-07-13,cluster_2,417.517,29.1,16.1,28.4,15.0,31154.33,56397.99,23.4,43.2,264.76733312184695,16.473333333333333,4.046666666666667
cluster_3_2015-07-13,2015-07-13,cluster_3,615.788,33.6,14.3,31.1,14.7,36366.15,55490.43,30.3,61.6,312.8952240085052,21.44333333333334,5.876666666666666
cluster_4_2015-07-13,2015-07-13,cluster_4,839.002,29.7,18.1,28.2,18.1,35843.42333333333,56275.34666666667,18.6,38.2,303.7457004220629,17.343333333333334,4.68
cluster_1_2015-07-14,2015-07-14,cluster_1,244.473,23.7,17.1,22.5,16.2,14315.87,57158.86000000001,19.5,38.9,267.33499428378383,12.29,2.9966666666666666
cluster_2_2015-07-14,2015-07-14,cluster_2,390.004,30.3,16.0,30.6,15.9,29343.69333333333,56295.94,20.9,44.6,273.767943914648,18.723333333333333,4.3
cluster_3_2015-07-14,2015-07-14,cluster_3,586.611,35.2,14.0,35.6,14.2,50171.66666666666,55396.72333333333,23.7,46.8,320.5433606299361,24.320000000000004,6.216666666666666
cluster_4_2015-07-14,2015-07-14,cluster_4,790.33,30.4,15.7,30.5,16.1,41529.12333333333,56174.676666666666,16.1,35.6,304.36154335466625,23.44333333333333,5.449999999999999
cluster_1_2015-07-15,2015-07-15,cluster_1,300.974,26.7,15.2,26.9,16.1,31133.96333333333,57045.37333333333,15.1,34.6,280.3271756917799,14.773333333333332,3.17
cluster_2_2015-07-15,2015-07-15,cluster_2,459.087,33.2,15.7,34.2,16.1,33982.37666666667,56190.473333333335,18.6,36.7,312.7237936124632,20.1,4.3133333333333335
cluster_3_2015-07-15,2015-07-15,cluster_3,667.585,33.5,16.1,36.7,16.6,50009.69,55299.84,17.3,32.8,0.3252262943751294,27.266666666666666,6.1433333333333335
cluster_4_2015-07-15,2015-07-15,cluster_4,920.743,32.6,15.5,33.4,15.4,49803.35,56070.62,15.2,29.5,316.4642880709804,25.91,5.836666666666666
cluster_1_2015-07-16,2015-07-16,cluster_1,305.917,33.5,15.1,33.9,15.9,50401.41333333333,56928.380000000005,23.4,41.0,104.3310915578502,26.686666666666667,6.02
cluster_2_2015-07-16,2015-07-16,cluster_2,477.751,36.7,16.6,36.1,17.0,46261.38333333333,56081.71666666667,23.0,45.0,106.2323709099108,24.0,6.273333333333333
cluster_3_2015-07-16,2015-07-16,cluster_3,690.795,33.2,17.7,36.0,18.7,50461.62333333333,55199.91666666666,20.8,42.5,193.42694520699672,27.39333333333333,6.036666666666666
cluster_4_2015-07-16,2015-07-16,cluster_4,955.424,36.9,17.6,37.4,18.6,50913.46333333334,55963.31666666667,17.4,38.9,122.52225955022972,28.25,7.1066666666666665
cluster_1_2015-07-17,2015-07-17,cluster_1,310.506,30.5,17.8,31.4,17.7,39059.15666666667,56808.02333333334,24.0,47.2,243.022114235736,18.09,4.626666666666666
cluster_2_2015-07-17,2015-07-17,cluster_2,465.409,35.0,17.9,38.1,17.5,45548.68333333333,55969.81666666667,25.0,51.5,213.21016043210227,23.55666666666667,5.62
cluster_3_2015-07-17,2015-07-17,cluster_3,689.821,35.6,17.9,36.6,19.9,49908.92333333333,55097.06,14.0,31.7,236.9554533924189,26.33333333333333,5.993333333333333
cluster_4_2015-07-17,2015-07-17,cluster_4,943.55,37.5,20.1,36.9,20.7,47482.94,55852.89333333333,20.3,43.6,223.57230155409107,25.31,7.213333333333334
cluster_1_2015-07-18,2015-07-18,cluster_1,260.196,26.9,15.0,26.9,14.1,47816.16333333334,56684.44333333333,19.1,33.1,316.37892657123126,23.94333333333333,4.75
cluster_2_2015-07-18,2015-07-18,cluster_2,411.659,33.5,14.6,37.4,14.0,49126.10333333333,55854.89666666667,15.8,33.8,203.1896316227769,24.146666666666665,5.113333333333333
cluster_3_2015-07-18,2015-07-18,cluster_3,619.653,34.4,20.3,38.0,21.8,43793.56,54991.37666666667,16.1,37.4,236.2933396731288,23.43,5.34
cluster_4_2015-07-18,2015-07-18,cluster_4,818.683,32.9,18.6,35.7,18.6,41323.50333333333,55739.46666666667,19.2,34.6,222.0957786146324,20.986666666666668,4.846666666666667
cluster_1_2015-07-19,2015-07-19,cluster_1,233.382,24.9,13.6,23.9,13.8,32719.656666666662,56557.630000000005,20.3,44.6,256.67152760742243,14.73666666666667,3.1666666666666665
cluster_2_2015-07-19,2015-07-19,cluster_2,372.473,29.3,14.8,29.9,13.9,37648.35,55736.94,24.3,48.6,259.40952115325143,15.833333333333334,3.66
cluster_3_2015-07-19,2015-07-19,cluster_3,563.643,32.1,20.0,36.0,21.2,48205.39333333333,54882.87333333333,16.6,51.8,238.2091174681156,23.17333333333333,5.403333333333333
cluster_4_2015-07-19,2015-07-19,cluster_4,756.51,31.3,17.9,33.8,18.8,42524.43,55623.02666666667,21.7,48.6,251.00677010806976,20.46,5.116666666666666
cluster_1_2015-07-20,2015-07-20,cluster_1,293.907,25.6,19.0,26.6,19.1,10588.923333333334,56426.48333333334,20.1,40.7,222.9998984376572,9.38,2.5033333333333334
cluster_2_2015-07-20,2015-07-20,cluster_2,455.725,31.0,15.7,33.0,14.9,19303.18,55614.92333333333,19.7,39.2,255.6564618372525,13.35,3.306666666666667
cluster_3_2015-07-20,2015-07-20,cluster_3,666.981,35.3,18.2,35.9,20.3,47788.880000000005,54770.59333333333,20.5,43.2,291.6013034015776,21.35333333333333,5.433333333333334
cluster_4_2015-07-20,2015-07-20,cluster_4,902.709,29.7,19.3,30.0,20.4,28336.75,55502.56666666667,19.1,38.9,275.6431456039261,14.636666666666663,4.033333333333334
cluster_1_2015-07-21,2015-07-21,cluster_1,306.236,28.2,18.5,29.0,18.9,34365.293333333335,56290.94,14.7,32.4,254.75184207819024,14.396666666666668,3.2533333333333334
cluster_2_2015-07-21,2015-07-21,cluster_2,475.44,33.2,18.2,36.7,17.8,48958.246666666666,55488.776666666665,19.1,44.6,275.56024959841784,23.02333333333333,5.046666666666667
cluster_3_2015-07-21,2015-07-21,cluster_3,694.685,33.5,19.4,38.3,21.4,49923.84666666666,54654.47333333333,16.1,37.4,312.3125575099222,26.006666666666664,5.663333333333334
cluster_4_2015-07-21,2015-07-21,cluster_4,936.572,34.1,18.8,36.0,19.8,46218.22,55378.026666666665,14.3,29.9,311.8209585015625,23.42333333333333,5.303333333333334
cluster_1_2015-07-22,2015-07-22,cluster_1,303.233,25.6,13.8,25.1,13.7,46740.69666666668,56151.21666666667,19.1,40.3,295.15661413336096,19.899999999999995,4.16
cluster_2_2015-07-22,2015-07-22,cluster_2,461.634,27.8,15.0,29.0,14.4,42455.18,55358.72,19.5,42.1,283.6899232127604,18.25,4.239999999999999
cluster_3_2015-07-22,2015-07-22,cluster_3,688.122,33.2,20.0,37.3,21.3,45870.26333333333,54534.70333333334,17.1,38.5,288.4364410289337,21.83333333333333,4.95
cluster_4_2015-07-22,2015-07-22,cluster_4,932.059,32.7,17.9,34.5,17.7,38122.12666666667,55249.59666666666,16.9,35.6,327.06318494118005,20.44333333333333,4.896666666666667
cluster_1_2015-07-23,2015-07-23,cluster_1,301.721,24.5,13.3,23.0,13.0,45851.47,56007.53333333333,12.6,28.4,316.022114235736,21.546666666666667,4.206666666666667
cluster_2_2015-07-23,2015-07-23,cluster_2,454.704,27.2,13.3,27.4,13.3,42353.29666666666,55224.94,15.5,29.5,307.12762644349954,19.11,4.16
cluster_3_2015-07-23,2015-07-23,cluster_3,679.226,34.3,17.6,35.3,18.9,46941.07000000001,54411.456666666665,26.8,51.8,338.0064297614647,24.426666666666662,5.88
cluster_4_2015-07-23,2015-07-23,cluster_4,914.835,29.2,16.2,29.4,15.4,48372.96666666667,55117.47,15.3,33.1,346.25516149454575,21.78,4.89
cluster_1_2015-07-24,2015-07-24,cluster_1,299.283,28.6,14.0,27.8,12.0,30402.61333333333,55860.11000000001,23.3,43.6,154.66833223968413,17.14333333333333,3.936666666666666
cluster_2_2015-07-24,2015-07-24,cluster_2,450.941,30.1,13.4,31.9,13.3,32595.960000000003,55087.64666666667,23.3,47.9,184.8341186781124,18.786666666666665,4.5
cluster_3_2015-07-24,2015-07-24,cluster_3,669.232,33.3,16.7,35.9,18.0,44946.08,54284.92333333334,23.3,51.1,255.3686107862405,23.776666666666667,5.466666666666666
cluster_4_2015-07-24,2015-07-24,cluster_4,897.442,33.0,16.4,35.3,15.4,41282.74,54981.85666666667,21.7,47.2,299.93160217386736,23.05333333333333,5.576666666666667
cluster_1_2015-07-25,2015-07-25,cluster_1,249.54,20.4,13.4,19.0,9.8,42838.50333333333,55709.16666666666,33.9,66.2,284.4716296345198,20.426666666666662,3.956666666666667
cluster_2_2015-07-25,2015-07-25,cluster_2,385.891,24.8,12.8,21.9,8.5,39913.80666666666,54947.03333333333,35.0,62.6,277.6617424634694,15.683333333333332,3.723333333333334
cluster_3_2015-07-25,2015-07-25,cluster_3,596.752,30.7,16.8,30.7,14.9,49232.75333333333,54155.276666666665,29.1,66.2,289.38375361316525,23.023333333333337,5.81
cluster_4_2015-07-25,2015-07-25,cluster_4,782.105,23.1,15.0,25.2,11.3,46155.12,54842.94666666666,30.5,59.8,281.91651592682456,18.05333333333333,4.336666666666667
cluster_1_2015-07-26,2015-07-26,cluster_1,227.394,21.8,10.1,18.8,8.7,15577.766666666668,55554.90333333333,34.3,53.3,191.33003382966783,9.836666666666668,2.16
cluster_2_2015-07-26,2015-07-26,cluster_2,357.763,30.2,11.2,29.3,9.8,23027.69,54803.29666666667,24.6,45.4,211.16022128182533,14.323333333333332,3.356666666666667
cluster_3_2015-07-26,2015-07-26,cluster_3,546.251,30.3,13.9,28.7,12.5,43121.9,54022.706666666665,27.9,52.9,247.2904307495511,23.17333333333333,5.676666666666667
cluster_4_2015-07-26,2015-07-26,cluster_4,728.252,24.2,10.9,23.0,9.5,17230.053333333333,54700.93,23.4,47.2,146.517018981471,11.746666666666668,2.8266666666666667
cluster_1_2015-07-27,2015-07-27,cluster_1,275.911,21.5,14.9,17.4,11.6,28662.686666666665,55397.53,31.2,61.6,249.0024421460581,13.066666666666665,3.16
cluster_2_2015-07-27,2015-07-27,cluster_2,425.074,26.0,14.7,23.8,11.6,36980.94666666666,54656.62,33.0,64.8,254.1047759914948,15.266666666666667,3.9499999999999993
cluster_3_2015-07-27,2015-07-27,cluster_3,628.539,31.3,16.1,28.5,14.3,47929.27,53887.36333333334,27.1,57.6,266.44397314369155,20.506666666666664,5.37
cluster_4_2015-07-27,2015-07-27,cluster_4,848.062,25.8,15.1,23.8,13.1,41790.73333333334,54555.993333333325,30.8,57.2,254.1745877100957,17.01,4.146666666666667
cluster_1_2015-07-28,2015-07-28,cluster_1,285.106,19.1,13.5,14.7,10.1,30902.36,55237.246666666666,26.7,52.6,254.0,13.97,3.4466666666666668
cluster_2_2015-07-28,2015-07-28,cluster_2,439.017,27.0,13.5,26.7,10.5,39189.57333333333,54507.193333333336,29.5,56.9,258.50510252257664,17.066666666666666,3.876666666666667
cluster_3_2015-07-28,2015-07-28,cluster_3,638.201,30.5,15.4,28.5,14.8,42852.9,53749.43666666667,26.0,50.8,268.6843893534421,19.85333333333333,5.433333333333334
cluster_4_2015-07-28,2015-07-28,cluster_4,866.151,25.4,13.8,24.6,11.0,33331.62666666667,54408.32,24.2,46.4,275.6415976827261,17.99,4.206666666666667
cluster_1_2015-07-29,2015-07-29,cluster_1,284.048,19.7,11.5,15.7,9.9,46927.713333333326,55074.246666666666,23.0,46.8,275.3331262999033,19.566666666666663,3.7266666666666666
cluster_2_2015-07-29,2015-07-29,cluster_2,438.868,24.7,11.9,24.8,9.4,44319.84,54355.2,24.2,46.8,278.7631102388012,18.69666666666667,3.8433333333333337
cluster_3_2015-07-29,2015-07-29,cluster_3,636.331,30.4,13.6,31.0,11.7,35134.793333333335,53609.07666666666,21.3,45.0,280.8818069129949,16.213333333333335,4.043333333333334
cluster_4_2015-07-29,2015-07-29,cluster_4,863.001,20.5,11.9,21.3,10.6,20142.86333333333,54258.083333333336,18.1,39.6,317.0944133448705,11.54,2.54
cluster_1_2015-07-30,2015-07-30,cluster_1,281.902,19.4,10.6,18.7,8.7,50219.09666666667,54908.73333333334,16.1,35.6,303.6617424634694,22.383333333333336,3.853333333333333
cluster_2_2015-07-30,2015-07-30,cluster_2,426.329,20.3,11.1,19.7,9.5,34835.13,54200.82,15.9,35.3,301.4011675916466,15.903333333333334,3.06
cluster_3_2015-07-30,2015-07-30,cluster_3,625.28,29.1,12.4,25.1,10.8,48164.443333333336,53466.463333333326,25.4,48.6,323.9328984130252,20.01333333333333,5.116666666666667
cluster_4_2015-07-30,2015-07-30,cluster_4,855.546,23.7,10.8,22.6,9.1,48304.84333333333,54105.47,14.7,36.0,325.95256939385064,21.35,4.3
cluster_1_2015-07-31,2015-07-31,cluster_1,277.546,22.4,8.0,20.3,6.5,47196.15666666667,54740.88999999999,17.7,31.7,41.33065772597097,24.84,4.4
cluster_2_2015-07-31,2015-07-31,cluster_2,416.115,26.1,8.1,26.8,6.5,33284.706666666665,54044.22666666666,15.7,33.1,81.47014234042668,19.62,3.856666666666667
cluster_3_2015-07-31,2015-07-31,cluster_3,613.342,30.2,9.7,31.9,8.6,35786.02,53321.746666666666,22.6,42.8,11.008258323505045,20.96,4.953333333333333
cluster_4_2015-07-31,2015-07-31,cluster_4,833.775,25.1,8.5,24.2,6.7,41762.41666666666,53950.65333333333,17.1,40.7,19.0469548578014,23.790000000000003,5.0
cluster_1_2015-08-01,2015-08-01,cluster_1,240.05,24.8,10.1,24.6,8.8,49082.12333333333,54570.90333333334,14.2,29.9,346.9654942361491,26.05,4.806666666666668
cluster_2_2015-08-01,2015-08-01,cluster_2,367.856,24.8,10.4,23.9,9.0,48553.09,53885.58666666667,15.6,32.4,338.48217872258243,21.76666666666667,4.546666666666667
cluster_3_2015-08-01,2015-08-01,cluster_3,559.631,26.2,13.7,27.8,12.9,40431.69,53175.08666666667,13.7,31.0,287.6960736869493,18.50333333333333,4.053333333333334
cluster_4_2015-08-01,2015-08-01,cluster_4,742.156,24.9,12.7,25.8,11.3,36846.676666666666,53793.793333333335,12.6,30.2,359.84019416441373,19.063333333333333,4.023333333333333
cluster_1_2015-08-02,2015-08-02,cluster_1,222.6,27.9,9.3,27.2,7.9,49988.03666666666,54398.94999999999,18.7,36.4,111.8089505069264,26.866666666666664,5.636666666666667
cluster_2_2015-08-02,2015-08-02,cluster_2,345.171,30.3,10.5,30.2,9.5,49613.02666666667,53725.08666666667,14.6,29.5,122.17996695446756,27.02333333333333,5.6933333333333325
cluster_3_2015-08-02,2015-08-02,cluster_3,528.492,33.1,14.3,33.4,12.8,48990.35,53026.636666666665,13.7,33.5,84.00000000000003,25.636666666666667,5.3933333333333335
cluster_4_2015-08-02,2015-08-02,cluster_4,700.526,29.1,11.1,30.6,9.9,49440.99,53635.06333333333,13.6,32.8,55.680163791117394,26.416666666666668,5.4433333333333325
cluster_1_2015-08-03,2015-08-03,cluster_1,263.462,33.0,15.5,32.5,14.6,49391.23,54225.206666666665,17.9,41.4,207.51769587450764,23.64,5.66
cluster_2_2015-08-03,2015-08-03,cluster_2,405.164,35.0,17.1,35.2,15.1,48010.80666666667,53562.863333333335,21.1,39.6,175.18175716000394,25.62333333333333,6.406666666666666
cluster_3_2015-08-03,2015-08-03,cluster_3,600.366,34.5,17.3,37.4,17.7,48817.59333333333,52876.54666666667,16.6,39.6,213.3526563999613,26.236666666666665,5.61
cluster_4_2015-08-03,2015-08-03,cluster_4,805.827,33.2,16.8,35.0,16.9,48991.693333333336,53474.61666666666,14.5,30.6,175.2829447008485,26.33,6.203333333333333
cluster_1_2015-08-04,2015-08-04,cluster_1,266.14,26.2,15.2,23.9,14.7,41203.11,54049.84333333333,20.5,42.1,271.3183726941549,20.043333333333333,4.163333333333333
cluster_2_2015-08-04,2015-08-04,cluster_2,410.661,26.6,15.4,28.1,14.0,38544.93333333334,53399.08666666666,20.5,45.4,280.88186398159803,19.55,4.203333333333333
cluster_3_2015-08-04,2015-08-04,cluster_3,605.563,31.9,18.5,34.1,19.0,31916.876666666667,52724.96333333334,18.2,43.6,286.9441955561972,15.803333333333333,3.52
cluster_4_2015-08-04,2015-08-04,cluster_4,808.192,26.5,17.6,27.3,17.2,33012.90666666667,53312.62,16.3,34.9,275.2179041480535,17.040000000000003,4.173333333333333
cluster_1_2015-08-05,2015-08-05,cluster_1,267.699,29.5,12.6,28.3,11.9,49348.22666666666,53873.03333333333,16.6,36.0,159.7036573371799,24.23,5.033333333333334
cluster_2_2015-08-05,2015-08-05,cluster_2,417.076,34.6,12.5,35.6,11.5,49221.99,53233.92333333333,22.6,40.7,145.3329297832525,24.47,5.583333333333333
cluster_3_2015-08-05,2015-08-05,cluster_3,613.983,33.2,15.7,37.4,16.4,48207.65,52572.036666666674,17.4,37.1,35.86502348195159,25.186666666666667,5.346666666666667
cluster_4_2015-08-05,2015-08-05,cluster_4,812.647,33.8,13.9,34.8,12.5,49149.92333333333,53149.21666666667,16.2,33.5,141.27933851578146,25.59,5.703333333333333
cluster_1_2015-08-06,2015-08-06,cluster_1,272.87,30.4,16.0,29.8,16.0,42260.96666666667,53694.93333333333,18.5,35.6,253.346656330524,20.383333333333336,4.463333333333334
cluster_2_2015-08-06,2015-08-06,cluster_2,422.267,32.5,14.2,36.5,14.0,48916.52,53067.51,17.0,36.4,271.98217193601306,23.83666666666667,4.97
cluster_3_2015-08-06,2015-08-06,cluster_3,624.824,34.2,17.2,36.2,18.8,47206.70333333333,52417.9,14.3,30.2,200.772122899337,23.31,5.15
